上市编号,上市公司名,违纪类型,红头文件
600587,新华医疗,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118255.shtml
600776,东方通信,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118262.shtml
600152,维科精华,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118264.shtml
600243,青海华鼎,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/4118406.pdf
601777,力帆股份,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/4118399.pdf
600521,华海药业,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/4118409.pdf
600423,柳化股份,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/4118408.pdf
600653,申华控股,监管工作函,NO SUCH FILE!
600767,运盛医疗,监管工作函,NO SUCH FILE!
600587,新华医疗,监管工作函,NO SUCH FILE!
601766,中国中车,监管工作函,NO SUCH FILE!
600275,武昌鱼,监管工作函,NO SUCH FILE!
601989,中国重工,监管工作函,NO SUCH FILE!
600793,ST宜纸,监管工作函,NO SUCH FILE!
600145,*ST国创,监管工作函,NO SUCH FILE!
600100,同方股份,监管工作函,NO SUCH FILE!
600614,鼎立股份,监管工作函,NO SUCH FILE!
600696,多伦股份,监管工作函,NO SUCH FILE!
600791,京能置业,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118260.shtml
600693,东百集团,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118257.shtml
600212,江泉实业,监管工作函,NO SUCH FILE!
600234,山水文化,监管工作函,NO SUCH FILE!
600053,中江地产,监管工作函,NO SUCH FILE!
600201,金宇集团,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118259.shtml
600281,太化股份,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118254.shtml
600083,博信股份,监管工作函,NO SUCH FILE!
600053,中江地产,监管工作函,NO SUCH FILE!
600525,长园集团,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118268.shtml
600546,山煤国际,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118266.shtml
600547,山东黄金,监管工作函,NO SUCH FILE!
600895,张江高科,监管工作函,NO SUCH FILE!
601808,中海油服,监管工作函,NO SUCH FILE!
600031,三一重工,监管工作函,NO SUCH FILE!
600479,千金药业,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118258.shtml
600803,新奥股份,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118270.shtml
600671,天目药业,监管工作函,NO SUCH FILE!
600129,太极集团,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118273.shtml
600812,华北制药,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118276.shtml
600962,*ST中鲁,监管工作函,NO SUCH FILE!
600765,中航重机,监管工作函,NO SUCH FILE!
600656,*ST博元,监管工作函,NO SUCH FILE!
600696,多伦股份,监管工作函,NO SUCH FILE!
601519,大智慧,监管工作函,NO SUCH FILE!
600759,洲际油气,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118274.shtml
600647,同达创业,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118271.shtml
600067,冠城大通,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118272.shtml
600656,*ST博元,监管工作函,NO SUCH FILE!
600750,江中药业,规范运作建议书,NO SUCH FILE!
600310,桂东电力,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118275.shtml
600747,大连控股,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118279.shtml
600696,多伦股份,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118278.shtml
600212,江泉实业,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118277.shtml
601901,方正证券,监管工作函,NO SUCH FILE!
600696,多伦股份,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/4118402.pdf
600696,多伦股份,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/4118471.pdf
600747,大连控股,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/4118403.pdf
600747,大连控股,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/4118470.pdf
600212,江泉实业,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/4118397.pdf
600681,万鸿集团,监管工作函,NO SUCH FILE!
600261,阳光照明,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/4118393.pdf
600401,海润光伏,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/4118391.pdf
600401,海润光伏,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/4118466.pdf
600806,昆明机床,监管工作函,NO SUCH FILE!
600196,复星医药,规范运作建议书,NO SUCH FILE!
600380,健康元,监管工作函,NO SUCH FILE!
600753,东方银星,监管工作函,NO SUCH FILE!
600624,复旦复华,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118232.shtml
600379,宝光股份,监管工作函,NO SUCH FILE!
600759,洲际油气,规范运作建议书,NO SUCH FILE!
600806,昆明机床,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118237.shtml
600691,阳煤化工,监管工作函,NO SUCH FILE!
600380,健康元,监管工作函,NO SUCH FILE!
600303,曙光股份,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118225.shtml
600525,长园集团,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118224.shtml
600894,广日股份,监管工作函,NO SUCH FILE!
600399,抚顺特钢,监管工作函,NO SUCH FILE!
600599,熊猫烟花,监管工作函,NO SUCH FILE!
601238,广汽集团,监管工作函,NO SUCH FILE!
600490,鹏欣资源,监管工作函,NO SUCH FILE!
600401,海润光伏,监管工作函,NO SUCH FILE!
600656,博元投资,监管工作函,NO SUCH FILE!
600490,鹏欣资源,规范运作建议书,NO SUCH FILE!
601268,*ST二重,监管工作函,NO SUCH FILE!
600269,赣粤高速,监管工作函,NO SUCH FILE!
601727,上海电气,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118230.shtml
600332,白云山,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118234.shtml
600696,多伦股份,监管工作函,NO SUCH FILE!
600962,国投中鲁,监管工作函,NO SUCH FILE!
600247,*ST成城,监管工作函,NO SUCH FILE!
601268,*ST二重,监管工作函,NO SUCH FILE!
601268,*ST二重,监管工作函,NO SUCH FILE!
600234,山水文化,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118236.shtml
600234,山水文化,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/4118390.pdf
600189,吉林森工,监管工作函,NO SUCH FILE!
600291,西水股份,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118231.shtml
600970,中材国际,监管工作函,NO SUCH FILE!
600177,雅戈尔,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118228.shtml
600726,华电能源,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118229.shtml
600749,西藏旅游,监管工作函,NO SUCH FILE!
600638,新黄浦,监管工作函,NO SUCH FILE!
600822,上海物贸,监管工作函,NO SUCH FILE!
600610,*ST中毅,监管工作函,NO SUCH FILE!
600290,华仪电气,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118235.shtml
600671,天目药业,监管工作函,NO SUCH FILE!
600291,西水股份,监管工作函,NO SUCH FILE!
600599,熊猫金控,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118233.shtml
601028,玉龙股份,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118226.shtml
601268,*ST二重,监管工作函,NO SUCH FILE!
600800,梅花生物,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118227.shtml
600401,海润光伏,监管工作函,NO SUCH FILE!
600732,上海新梅,监管工作函,NO SUCH FILE!
601998,中信银行,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118248.shtml
600639,浦东金桥,监管工作函,NO SUCH FILE!
600141,兴发集团,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118249.shtml
600844,丹化科技,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118238.shtml
601268,*ST二重,监管工作函,NO SUCH FILE!
600656,博元投资,监管工作函,NO SUCH FILE!
600747,大连控股,监管工作函,NO SUCH FILE!
601766,中国南车,监管工作函,NO SUCH FILE!
601299,中国北车,监管工作函,NO SUCH FILE!
600076,青鸟光华,监管工作函,NO SUCH FILE!
600871,*ST仪化,监管工作函,NO SUCH FILE!
601268,*ST二重,监管工作函,NO SUCH FILE!
601558,*ST锐电,监管工作函,NO SUCH FILE!
600228,*ST昌九,监管工作函,NO SUCH FILE!
900951,*ST大化B,监管工作函,NO SUCH FILE!
600306,*ST商城,监管工作函,NO SUCH FILE!
600178,*ST东安,监管工作函,NO SUCH FILE!
600689,*ST三毛,监管工作函,NO SUCH FILE!
600381,*ST贤成,监管工作函,NO SUCH FILE!
600860,*ST京城,监管工作函,NO SUCH FILE!
600247,*ST成城,监管工作函,NO SUCH FILE!
600282,*ST南钢,监管工作函,NO SUCH FILE!
600550,*ST天威,监管工作函,NO SUCH FILE!
600075,*ST新业,监管工作函,NO SUCH FILE!
600610,*ST中纺,监管工作函,NO SUCH FILE!
600299,*ST新材,监管工作函,NO SUCH FILE!
600145,*ST国创,监管工作函,NO SUCH FILE!
600598,*ST大荒,监管工作函,NO SUCH FILE!
600072,*ST钢构,监管工作函,NO SUCH FILE!
600800,天津磁卡,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/4118389.pdf
600800,天津磁卡,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/4118467.pdf
600671,天目药业,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118244.shtml
600370,三房巷,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118251.shtml
600741,华域汽车,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118240.shtml
600698,湖南天雁,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118246.shtml
600966,博汇纸业,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/4118392.pdf
600966,博汇纸业,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/4118468.pdf
600698/900946,湖南天雁/天雁B股,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/4118394.pdf
600599,熊猫金控,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118243.shtml
600255,鑫科材料,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118242.shtml
600671,天目药业,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118241.shtml
600077,宋都股份,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118239.shtml
600129,太极集团,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118250.shtml
600598,北大荒,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118245.shtml
601268,*ST二重,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118247.shtml
601268,*ST二重,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/4118388.pdf
600382,广东明珠,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/4118383.pdf
600250,南纺股份,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/4118386.pdf
600307,酒钢宏兴,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/4118379.pdf
600234,山水文化,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/4118371.pdf
600117,西宁特钢,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/4118368.pdf
600598,北大荒,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/4118381.pdf
600656,博元投资,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118164.shtml
600531,豫光金铅,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118181.shtml
600671,天目药业,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/4118375.pdf
600189,吉林森工,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118174.shtml
601311,骆驼股份,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118168.shtml
600275,武昌鱼,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118167.shtml
600686,金龙汽车,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118176.shtml
600818,中路股份,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118169.shtml
600792,云煤能源,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118172.shtml
600561,江西长运,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118179.shtml
600119,长江投资,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118173.shtml
600158,中体产业,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118170.shtml
600747,大连控股,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118171.shtml
601928,凤凰传媒,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118166.shtml
600599,熊猫金控,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118163.shtml
600146,大元股份,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118178.shtml
600551,时代出版,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118182.shtml
601003,柳钢股份,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118183.shtml
600293,三峡新材,公开认定,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/4118456.pdf
600368,五洲交通,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/4118458.pdf
600368,五洲交通,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/4118378.pdf
600293,三峡新材,公开谴责,http://www.sse.com.cn/disclosure/credibility/supervision/measures/ident/c/4118457.pdf
600211,西藏药业,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118180.shtml
600293,三峡新材,通报批评,http://www.sse.com.cn/disclosure/credibility/supervision/measures/criticism/c/4118372.pdf
600199,金种子酒,监管警示,http://www.sse.com.cn/disclosure/credibility/supervision/measures/focus/c/c_20160524_4118165.shtml
